,gp,gp_q,pi_yoy,gw,gw_q,gp_core,grpe,slack,slack_vu,gpty,dmw,minwage,transfer_share,h,h_disc,cov_automatic,cov_benchmark,cov_minwage,cov_public,lambda,wedge,scheme,populist,election,pistar,catchup,catchup_bb,real_wage,pigap,lvl_wage,lvl_price,lvl_minwage,lvl_benefit,lvl_handout,country
1995-10-01,2.89585887049455,1.9733636471823246,2.89585887049455,3.645813945921361,3.760502527141796,2.779287658419527,3.220788123221485,1.036666666666667,,2.89822238200389,0.0,,0.04796033477664669,-0.0025552853747558358,-0.004626797769928102,0.0,0.20551478641840087,0.0,0.0,0.06165443592552026,0.0,0.0,0.0,0.0,2.607451149287801,1.190354359251586,0.3155274149849605,133.04055525074696,0.28840772120674885,47.21251036781075,62.46541653857977,,1146.249829841779,100.0,UK
1996-01-01,2.6284677099084774,2.1595144477000616,2.6284677099084774,3.9333338231969606,5.013222037076659,2.6248226074936376,2.432451354000831,1.216666666666665,,2.6732166778918987,0.0,,0.046886093584642796,-0.004379526408949003,-0.001964175996810558,0.0,0.20400328587075575,0.0,0.0,0.06120098576122672,0.0,0.0,0.0,0.0,2.6116544614119364,0.8198723968280319,0.0861731786788491,133.7539821480911,0.01681324849654109,47.807950911714606,62.803565939133115,,1146.249829841779,100.0,UK
1996-04-01,2.350744876603006,4.478021944784771,2.350744876603006,4.179959461145177,4.315697856593914,2.4948340311487627,1.970665216459988,1.1966666666666672,,2.396726806828764,0.0,,0.043609311870711216,-0.007451934023688613,-0.006391138259999652,0.0,0.20250821467688937,0.0,0.0,0.06075246440306681,0.0,0.0,0.0,0.0,2.5594725444501503,1.1994218074553373,-0.15440862359737384,133.71340112604344,-0.20872766784714436,48.32655523357027,63.510605594835546,,1190.5367550856658,100.0,UK
1996-07-01,2.249483604790292,0.3870343794940112,2.249483604790292,4.339763434622057,4.269631317675859,2.442582683514871,2.0204388505854265,1.3100000000000005,,2.0918511230210157,0.0,,0.043734684820848586,-0.006299242294112933,-0.005412000911404777,0.0,0.201013143483023,0.0,0.0,0.060303943044906896,0.0,0.0,0.0,0.0,2.4974747565181787,0.5471475920765556,-0.28586561419582157,134.68405036058886,-0.24799115172788655,48.84515955542594,63.57208730402706,,1190.5367550856658,100.0,UK
1996-10-01,2.3828017695262105,2.5066363061259977,2.3828017695262105,4.4946870065435185,4.380196814827642,2.4738717848683756,2.0377955126372527,1.4950000000000019,,1.9361340123021042,0.0,,0.04254825358759138,-0.0054120811890553105,-0.0035647696404973897,0.0,0.19950164293537787,0.0,0.0,0.05985049288061336,0.0,0.0,0.0,0.0,2.474540159119785,0.4613866755800018,-0.2246493797615905,135.15244048776432,-0.09173838959357461,49.382977396901374,63.971718413771896,,1190.5367550856658,100.0,UK
1997-01-01,1.842923157601195,0.0,1.842923157601195,3.9390542207165424,2.7906908937687547,2.0974900856280954,2.2528913404058937,1.876666666666666,,1.8009287474834879,0.0,,0.03528512339991767,-0.011600970184725124,-0.005244245922726933,0.0,0.19799014238773274,0.0,0.0,0.05939704271631982,0.0,0.0,0.0,0.0,2.348216758816067,0.16235738099427977,-0.7687313038107413,135.85011321120646,-0.5052936012148721,49.728713611471825,63.97171841377191,,1190.5367550856658,100.0,UK
1997-04-01,1.6322974031930393,3.635518927152148,1.6322974031930393,4.050395637021786,4.76106352181489,1.8425210327736252,2.5592461245277143,1.8466666666666685,,1.903429485024788,0.0,,0.035139417178859635,-0.008469894691851578,0.00011695464436770227,0.0,0.19651150054764513,0.0,0.0,0.058953450164293535,0.0,0.0,0.0,0.0,2.2050328876914618,0.2616257602856251,-0.927175141257111,136.1314993598722,-0.5727354844984225,50.32415415537566,64.5557946510913,,1220.3001739628073,100.0,UK
1997-07-01,1.9157674032933336,1.5209143798951885,1.9157674032933336,4.121512665755489,4.55409943261067,1.7935638297327472,3.374190579185843,2.0583333333333336,,2.03378100718562,0.0,,0.030362177401865104,-0.013372507418983479,-0.007193633127429208,0.0,0.19501642935377875,0.0,0.0,0.05850492880613362,0.0,0.0,0.0,0.0,2.147179790811836,-0.1253098232268144,-0.5817073532248451,136.889795623051,-0.23141238751850235,50.900381179659746,64.80172148785736,,1220.3001739628073,100.0,UK
1997-10-01,1.8095731874664622,2.081859442818512,1.8095731874664622,4.450255692913085,5.695168923458027,1.7820896570111877,3.6776092070936794,2.2316666666666674,,2.324892745753415,0.0,,0.025706154175719927,-0.016842099411871456,-0.012207717103237432,0.0,0.19350492880613362,0.0,0.0,0.058051478641840085,0.0,0.0,0.0,0.0,2.0796584701427614,-0.5767150604765163,-0.6649669716533229,137.79312299321091,-0.27008528267629917,51.63028064804016,65.13987088841068,,1220.3001739628073,100.0,UK
1998-01-01,1.6206265086744054,-0.7557867151682274,1.6206265086744054,4.862465023310669,4.43952821535909,1.7375837253911008,3.9507561464542373,2.1516666666666673,,2.571842892915732,0.0,,0.029190262128553916,-0.006094861271363754,-0.005652037027938659,0.0,0.1919934282584885,0.0,0.0,0.057598028477546546,0.0,0.0,0.0,0.0,1.9878520778490902,-1.353105259303021,-0.7275902501416618,139.09195172584273,-0.36722556917468485,52.20650767232423,65.01690747002766,,1220.3001739628073,100.0,UK
1998-04-01,1.793346787347616,4.326400041844991,1.793346787347616,4.733507061057374,4.245231672801708,1.5848192240023096,4.1029028939067125,2.0116666666666676,,2.7612821882454397,0.0,,0.027453180391267505,-0.007686236787592132,-0.003978443016240913,0.0,0.19051478641840086,0.014794520547945205,0.0,0.062332518117301075,0.0,0.0,0.0,0.0,1.9489510197487954,-0.7688891289532478,-0.4116861003438457,139.07165963358196,-0.15560423240117927,52.76353010520399,65.72394712573009,,1263.9469743171717,100.0,UK
1998-07-01,1.366334565789451,-0.18713450633747186,1.366334565789451,4.573084123922833,3.9124076840725053,1.4030553765165266,3.423470891719882,1.876666666666666,,2.8547703326457396,0.0,,0.02446348519041765,-0.005898692211447454,-0.008901798562324727,0.0,0.1890197152245345,0.029753424657534246,0.0,0.06711961319749733,0.0,0.0,0.0,0.0,1.8324277289569264,-1.2523840861297515,-0.780845225022385,140.09654518118438,-0.4660931631674754,53.282143355275096,65.69320627113433,,1263.9469743171717,100.0,UK
1998-10-01,1.4058338374211665,2.2398565293453743,1.4058338374211665,3.616825920005695,1.8701361077894774,1.3942209201768918,3.9914047257382457,1.7383333333333342,,2.6937886035736547,0.0,,0.02772583280732906,0.0020196786316091335,-0.0017716948602715102,0.0,0.18750821467688938,0.044876712328767124,0.0,0.0719593137181353,0.0,0.0,0.0,0.0,1.7471089506497743,-0.5497541072177228,-0.6738246327215949,140.00411507579545,-0.3412751132286078,53.531838756393064,66.06209652628341,,1263.9469743171717,100.0,UK
1999-01-01,1.5482364148376782,-0.18617640550218084,1.5482364148376782,3.5776109785071952,4.28266844936509,1.2612779815698083,5.21826855605978,1.5183333333333335,,2.486659686594006,0.0,,0.031171078328466828,0.001980816199912913,0.0007496082213398537,0.0,0.18599671412924423,0.06,0.0,0.07679901423877326,0.0,0.0,0.0,0.0,1.7073344434873552,-1.0751332128890851,-0.4396156630114121,141.1213262895122,-0.15909802864967704,54.10806578067714,66.03135567168768,,1263.9469743171717,100.0,UK
1999-04-01,1.4395419241883367,3.8916220792476253,1.4395419241883367,3.4702155996002126,3.8156501571737778,1.1168309071242,7.270088195766267,1.503333333333332,,2.196548696098233,0.0,3.6,0.02876010128067039,0.0013069208894028858,0.0019517041269892777,0.0,0.18451807228915662,0.06057980351103237,0.0,0.07655835291560831,0.0,0.0,0.0,0.0,1.6537759396275515,-0.4378935471157206,-0.5094090955604587,141.10233330899376,-0.21423401543921483,54.62667903074825,66.67691361819858,43.848964677222895,1304.5767147392069,100.0,UK
1999-07-01,1.2555384647225054,-0.923148344200797,1.2555384647225054,3.888786104228892,5.586689702587222,0.9839077584987699,8.463995857098672,1.493333333333334,,2.0668459770648684,0.0,3.6,0.028355661005179247,0.0038921758147615953,0.005937053320335465,0.0,0.18302300109529024,0.06116604928329843,0.0,0.07631501757774152,0.0,0.0,0.0,0.0,1.5741284446465422,-1.4706447670849627,-0.576889264234421,142.72979282069082,-0.3185899799240368,55.394987681937316,66.5232093452198,43.848964677222895,1304.5767147392069,100.0,UK
1999-10-01,1.1106083613919182,1.6601361160230255,1.1106083613919182,4.867050986578203,5.783195637186722,0.6233323833489735,6.544279690163934,1.368333333333335,,1.9918836979384236,0.0,3.6,0.02933168042857459,0.001605847621245532,0.0038369703982724214,0.0,0.18151150054764512,0.06175873731679819,0.0,0.0760690082251729,0.0,0.0,0.0,0.0,1.4814244279956175,-1.7583972519541646,-0.6365005892578561,143.7605577009817,-0.37081606660369926,56.20170551593502,66.79987703658162,43.848964677222895,1304.5767147392069,100.0,UK
2000-01-01,0.742118433761707,-1.6601361160230255,0.742118433761707,3.9095739144298314,0.45276016077160364,0.3128494171781071,2.8043563693330498,1.2800000000000002,,2.043312742589154,0.0,3.6,0.030544215689153865,-0.0006268626393129615,0.002229953245779996,0.0,0.18,0.06235142535029795,0.0,0.07582299887260428,0.0,0.0,0.0,0.0,1.3335632291488353,-1.5024517705618905,-0.9652160097256481,144.28878177018035,-0.5914447953871282,56.26535626535627,66.5232093452198,43.848964677222895,1304.5767147392069,100.0,UK
2000-04-01,0.6433845723069709,3.4966866334286806,0.6433845723069709,4.579952635430029,6.4971650411745685,0.22187717112176486,4.738363958217007,1.416666666666667,,2.1192307583280945,0.0,3.6,0.029262107196852696,0.0005020059161823067,0.0018405537296262598,0.0,0.17937722419928825,0.06293767112256402,0.0,0.07584135215268388,0.0,0.0,0.0,0.0,1.1955274977804624,-1.4674392859763543,-1.0103913673205807,145.03890137211687,-0.5521429254734915,57.186732186732186,67.10728558253919,43.848964677222895,1337.191132607687,100.0,UK
2000-07-01,0.7825126235256441,-0.36663613932610417,0.7825126235256441,4.675845231450815,5.970260086670365,0.22227170742521452,3.49195786997587,1.3866666666666676,,2.196997345513685,0.0,3.6,0.027214587018641993,-0.0011410739865372528,0.001258254958787894,0.0,0.17875444839857652,0.06352391689483008,0.0,0.07585970543276348,0.0,0.0,0.0,0.0,1.1129245229294988,-2.2703508269875954,-0.7916158211208981,146.62312542861594,-0.33041189940385474,58.04668304668305,67.04580387334768,43.848964677222895,1337.191132607687,100.0,UK
2000-10-01,1.0073345252841648,2.559423723057108,1.0073345252841648,4.90899446980908,6.715792590619785,0.5753501155706608,3.7717163063987202,1.326666666666667,,2.354589530052442,2.7398974188114655,3.7,0.02525943545161766,-0.004072244976956933,0.0001279302105584362,0.0,0.17812482890774706,0.06411660492832984,0.0,0.07587826039723956,0.0,0.0,0.0,0.0,1.091806523400432,-2.406700710107117,-0.4740899027114527,147.66221764550664,-0.08447199811626716,59.02948402948403,67.47617583768829,45.06699147381242,1337.191132607687,100.0,UK
2001-01-01,0.8741716583571701,-2.192787583731004,0.8741716583571701,5.933943978630829,4.552558196058598,0.7557270908680636,3.2866754080424387,1.3016666666666659,,2.476570785403409,2.7398974188114655,3.7,0.024330227542923497,-0.006213988146230368,-0.00364068733381143,0.0,0.1774952094169176,0.0647092929618296,0.0,0.07589681536171564,0.0,0.0,0.0,0.0,1.0482795503917797,-3.1839814104868935,-0.45939157079166515,149.3485540904541,-0.17410789203460952,59.70515970515971,67.10728558253919,45.06699147381242,1337.191132607687,100.0,UK
2001-04-01,1.4552325929291676,5.8209303717166705,1.4552325929291676,5.231318228829629,3.686662041969768,1.3647581404831577,-0.9151721132189872,1.2699999999999996,0.17147472184505574,2.60290116956009,2.7398974188114655,3.7,0.028337223261253743,-0.0009248839355989556,-0.002040516929465664,0.0,0.17687927730632355,0.06528909647286198,0.0,0.07591496695739876,0.0,0.0,0.0,0.0,1.1296701588992573,-1.6307788279595457,0.2597050951487052,148.81498700801728,0.32556243402991036,60.25798525798526,68.09099292960344,45.06699147381242,1381.4446747421796,100.0,UK
2001-07-01,1.5920281665545488,0.1805461551754206,1.5920281665545488,4.652001563489261,3.6529934253088925,1.6733107288704474,-0.7328308587398968,0.9866666666666672,0.04497664910414529,2.5939456806144734,2.7398974188114655,3.7,0.033002781663025886,0.005788194644383891,0.004884746060494556,0.0,0.1762565015056118,0.06587534224512803,0.0,0.07593332023747836,0.0,0.0,0.0,0.0,1.2221417604303155,-1.7009200270650808,0.47910364362505,149.6830988255507,0.3698864061242333,60.810810810810814,68.1217337841992,45.06699147381242,1381.4446747421796,100.0,UK
2001-10-01,0.9972884107039448,0.18046469965469214,0.9972884107039448,4.078037034492876,4.419934474634246,1.358776110114679,-0.040791505454085275,0.7866666666666671,-0.15116819830998832,2.399306525695577,10.265415406008316,4.1,0.03122456605531355,0.0059651306036958935,0.0033330551515033903,0.0,0.17562688201478235,0.0664680302786278,0.0,0.07595187520195443,0.0,0.0,0.0,0.0,1.1771710904850414,-1.9641105018310725,-0.09451811269648713,150.74296626929552,-0.17988267978109662,61.4864864864865,68.15247463879494,49.939098660170515,1381.4446747421796,100.0,UK
2002-01-01,1.5003691317230228,-0.18046469965469214,1.5003691317230228,2.9398974854782267,0.0,1.625337778503777,0.12156609648255046,0.6783333333333337,-0.13326892032290552,2.0769680028303705,10.265415406008316,4.1,0.0344842450105608,0.010154017467637302,0.006263556134918925,0.0,0.17499726252395292,0.06706071831212755,0.0,0.07597043016643051,0.0,0.0,0.0,0.0,1.2418106987326376,-1.1554734295129094,0.4520895813312431,150.78808244420918,0.25855843299038517,61.4864864864865,68.1217337841992,49.939098660170515,1381.4446747421796,100.0,UK
2002-04-01,0.9436151795753744,3.593914563126077,0.9436151795753744,3.6039936483196477,6.343046693335452,1.2168772497553881,-1.1578285136779165,0.543333333333333,-0.1706657290055502,1.7255307436141565,10.265415406008316,4.1,0.03516296299964837,0.006825739738394628,0.0035800650693309805,0.0,0.17438133041335888,0.06764052182315992,0.0,0.07598858176211364,0.0,0.0,0.0,0.0,1.182171594901185,-1.005640710901389,-0.18605497932388282,151.4753654767616,-0.23855641532581062,62.46928746928747,68.73655087611435,49.939098660170515,1452.3738682574956,100.0,UK
2002-07-01,0.9878841004696604,0.35762183875256426,0.9878841004696604,3.3766862470817394,2.743763820357259,1.2584240707246508,-0.16556482921981086,0.4283333333333337,-0.20977101268433315,1.4961278943446454,10.265415406008316,4.1,0.0340897527220922,0.0010869710590663128,0.002200433906571083,0.0,0.17375855461264714,0.068226767595426,0.0,0.07600693504219325,0.0,0.0,0.0,0.0,1.1433140960148802,-0.8553239637393801,-0.23425765996065517,152.0719009721628,-0.15542999554521986,62.899262899262894,68.79803258530588,49.939098660170515,1452.3738682574956,100.0,UK
2002-10-01,1.4775285582154574,2.13904253063788,1.4775285582154574,2.6615666699889573,1.559456166263118,1.5979610157403457,0.3152654695963486,0.49166666666666625,-0.17368073184521673,1.3311714893208815,2.4097551579060683,4.2,0.031726831976680775,0.0005022659213672236,0.0020136308103839142,0.0,0.17312893512181768,0.06881945562892575,0.0,0.0760254900066693,0.0,0.0,0.0,0.0,1.2101569884549956,0.09235571786183527,0.30035746773041594,151.92700438106903,0.2673715697604617,63.14496314496316,69.16692284045496,51.15712545676004,1452.3738682574956,100.0,UK
2003-01-01,1.5226447331291304,0.0,1.5226447331291304,2.758795651882817,0.38891592757543947,1.4276686356683221,0.28138193095348374,0.3966666666666665,-0.23700382720542187,1.2841633977385802,2.4097551579060683,4.2,0.03386439653645372,-0.0006198484741070807,3.487049306647827e-05,0.0,0.17249931563098822,0.06941214366242551,0.0,0.07604404497114539,0.0,0.0,0.0,0.0,1.2726545373898226,0.7127827124581358,0.2808340343964928,152.02423336296295,0.2499901957393078,63.20638820638821,69.16692284045496,51.15712545676004,1452.3738682574956,100.0,UK
2003-04-01,1.2444605048083979,2.481177649843147,1.2444605048083979,2.6202372394024565,5.7888130434140095,1.2449184176568373,0.9403483060190343,0.46499999999999986,-0.22592992841682338,1.3223295072505192,2.4097551579060683,4.2,0.031441064933054715,-0.003721898066593653,-0.0014352816634300388,0.0,0.1718833835203942,0.06999194717345789,0.0,0.07606219656682853,0.0,0.0,0.0,0.0,1.2670157308735377,0.5581771593566316,0.06228890990721281,152.8511422113556,-0.022555226065139822,64.12776412776414,69.59729480479557,51.15712545676004,1507.039652047265,100.0,UK
2003-07-01,1.3315775975772048,0.7060902098277921,1.3315775975772048,3.2663806818791663,5.328337590264098,1.2853647403381352,0.7258907065319509,0.37166666666666615,-0.1981226986290018,1.3536703078552037,2.4097551579060683,4.2,0.030360754317837923,-0.003728998404254274,-0.0023753100459526577,0.0,0.17126060771968243,0.07057819294572396,0.0,0.07608054984690811,0.0,0.0,0.0,0.0,1.2799281042142712,0.016163587753339925,0.18826350156232463,154.00670405646477,0.051649493362933674,64.987714987715,69.7202582231786,51.15712545676004,1507.039652047265,100.0,UK
2003-10-01,1.368372708592247,2.286222974698049,1.368372708592247,4.004348144084169,4.511326015083128,1.1078085173154228,-0.6398014693633325,0.4733333333333336,-0.06123882912150064,1.524737946922028,6.8992871486951435,4.5,0.027432376826263188,-0.004294455150417588,-0.0042593435540839485,0.0,0.170630988228853,0.07117088097922371,0.0,0.0760991048113842,0.0,0.0,0.0,0.0,1.2976170250898664,0.1655438189451104,0.15821572013725138,154.56297981656095,0.0707556835023806,65.72481572481574,70.11988933292346,54.811205846528615,1507.039652047265,100.0,UK
2004-01-01,1.280653404721832,-0.35087721548165973,1.280653404721832,4.5591941322339125,2.608299880174414,1.238009408480245,-1.4735876662709702,0.47000000000000064,0.00901511249942988,1.6214028618692145,6.8992871486951435,4.5,0.028933020058564424,-0.004931376477889294,-0.002239638672882972,0.0,0.17000136873802354,0.07176356901272346,0.0,0.07611765977586027,0.0,0.0,0.0,0.0,1.2942243010162595,0.13121750262089904,0.007998867332009496,155.30277409047503,-0.013570896294427426,66.15479115479116,70.05840762373192,54.811205846528615,1507.039652047265,100.0,UK
2004-04-01,1.40353181163837,2.9726912775092984,1.40353181163837,4.220035449037596,4.432178310628743,1.1874609420712723,-0.45108330615857284,0.4083333333333341,0.0893235366424102,1.7442294884171372,6.8992871486951435,4.5,0.03215123943028003,0.0007101744972253183,0.0004889162331538791,0.0,0.1693785929373118,0.07234981478498953,0.0,0.07613601305593987,0.0,0.0,0.0,0.0,1.3160858031406817,0.5124662185220075,0.13651608076483224,155.66764584875492,0.08744600849768824,66.8918918918919,70.58100215185982,54.811205846528615,1548.7704103254794,100.0,UK
2004-07-01,1.2705537841455339,0.17417809985644794,1.2705537841455339,3.9838524304435907,4.383605515888078,1.0586590510699878,-0.470067013916986,0.4500000000000002,0.18433401077156608,1.7758911301838487,6.8992871486951435,4.5,0.03209257545243555,0.0017318211345976255,0.0037502960658044827,0.0,0.16875581713660004,0.0729360605572556,0.0,0.07615436633601946,0.0,0.0,0.0,0.0,1.306979399341652,0.11115738898101313,-0.009374320068737285,156.72000270276274,-0.0364256151961182,67.62899262899263,70.61174300645557,54.811205846528615,1548.7704103254794,100.0,UK
2004-10-01,1.3931439947051594,2.776583816936551,1.3931439947051594,4.298787161324835,5.771064938608106,1.0537505302785632,-0.4572552042168443,0.39333333333333353,0.17387305159882083,1.7092244976017246,7.490130817311758,4.85,0.031293794304529436,0.0038614174782662485,0.002274316689125114,0.0,0.1681261976457706,0.07352874859075535,0.0,0.07617292130049555,0.0,0.0,0.0,0.0,1.3242123184143535,0.10027171960842907,0.09552696961529294,157.4686229831807,0.06893167629080588,68.6117936117936,71.1035966799877,59.074299634591945,1548.7704103254794,100.0,UK
2005-01-01,1.653649518669198,0.6911448803744946,1.653649518669198,4.449213154324738,3.210003852174026,1.264772340269893,0.42658788022886807,0.30833333333333357,0.10110302906331153,1.6452892607560665,7.490130817311758,4.85,0.03041434796865421,0.0014813279100897852,0.0007400744491251074,0.0,0.16749657815494115,0.07412143662425512,0.0,0.07619147626497164,0.0,0.0,0.0,0.0,1.3900997584653223,0.25304627152149806,0.35942521765293844,158.09833772613052,0.26354976020387566,69.16461916461915,71.22656009837073,59.074299634591945,1548.7704103254794,100.0,UK
2005-04-01,1.8982450912290005,3.9510735677485087,1.8982450912290005,4.489084051422232,4.5916618990187175,1.5063046311095896,0.030729786275518478,0.2400000000000002,0.07319915129195748,1.5516507408327662,7.490130817311758,4.85,0.028654053005589746,-0.00349718642469029,-0.004260254943117402,0.0,0.1668806460443471,0.07470124013528749,0.0,0.07620962786065476,0.0,0.0,0.0,0.0,1.491728825018058,0.850056877957627,0.5821592880883188,158.25848480894808,0.4065162662109425,69.96314496314498,71.93359975407316,59.074299634591945,1613.8029860302288,100.0,UK
2005-07-01,2.3662106329418897,2.0460402667080047,2.3662106329418897,4.874691250964247,5.926034314056139,1.7536983885092283,-1.5431852004531343,0.2116666666666669,-0.0387218540944684,1.458473734402721,7.490130817311758,4.85,0.0338398927809713,0.0017473173285357472,-0.0006128023404274215,0.0,0.16625787024363536,0.07528748590755355,0.0,0.07622798114073434,0.0,0.0,0.0,0.0,1.6666251866028243,0.5241606305885114,1.0592312336002376,159.2284833207851,0.6995854463390654,71.007371007371,72.30249000922224,59.074299634591945,1613.8029860302288,100.0,UK
2005-10-01,2.1386614955468453,1.866387267356373,2.1386614955468453,4.464636431897162,4.130845662339766,1.6219943866763842,-0.14101324203383836,-0.12833333333333297,-0.21434930719999604,1.4488409552351422,4.040953833787664,5.05,0.030396720628083095,-0.000897073676446342,-0.00462256464540174,0.0,0.1656282507528059,0.07588017394105331,0.0,0.07624653610521043,0.0,0.0,0.0,0.0,1.7610324483916284,0.6359169074255533,0.8144491771324918,159.79459791953101,0.37762904715521683,71.74447174447174,72.64063940977559,61.510353227771006,1613.8029860302288,100.0,UK
2006-01-01,1.9235472324932168,-0.16931217184001923,1.9235472324932168,4.769000749772712,4.427461123676224,1.3730192811902242,-1.1689909044487745,-0.2549999999999999,-0.3077378548649096,1.5049320869065297,4.040953833787664,5.05,0.02810019987400233,-0.002314148094651879,-0.006975754068262906,0.0,0.16499863126197645,0.07647286197455307,0.0,0.0762650910696865,0.0,0.0,0.0,0.0,1.793535405211946,0.1428223547341645,0.5334474740278945,160.94379124341003,0.1300118272812707,72.54299754299755,72.60989855517983,61.510353227771006,1613.8029860302288,100.0,UK
2006-04-01,2.281467776617152,5.38275574424425,2.281467776617152,4.6320458650733976,4.043842360221461,1.2791591787208567,-0.3681933204080723,-0.46333333333333293,-0.3991085605849165,1.4784626995933081,4.040953833787664,5.05,0.03111178379832837,0.0024577307927386247,-0.0035969706345346407,0.0,0.16438269915138243,0.07705266548558544,0.0,0.07628324266536962,0.0,0.0,0.0,0.0,1.8911218794929874,1.1840839346770338,0.789738951599094,160.60906289740436,0.3903458971241647,73.2800982800983,73.59360590224408,61.510353227771006,1689.1692360605045,100.0,UK
2006-07-01,2.394569359635401,2.498446598781001,2.394569359635401,4.068357663644306,3.6712815083397743,1.3974744484067436,1.208940382397139,-0.47666666666666657,-0.37653568268010945,1.479953926505706,4.040953833787664,5.05,0.031290302120552234,-0.0025495906604190645,-0.007048789188998414,0.0,0.1637599233506707,0.07763891125785151,0.0,0.07630159594544923,0.0,0.0,0.0,0.0,1.9918113755214701,1.4571742858393577,0.7279441730325769,160.90227162479408,0.40275798411393104,73.95577395577395,74.05471872118045,61.510353227771006,1689.1692360605045,100.0,UK
2006-10-01,2.672392853969363,2.9776812446922207,2.672392853969363,4.683129968409894,6.589934881402115,1.8394142155973903,-0.41939035984026596,-0.4283333333333328,-0.3590294271466275,1.4766926793775115,5.7708317620646765,5.35,0.02607389258383998,-0.004322828044243113,-0.0014022958025958587,0.0,0.16313030385984123,0.07823159929135126,0.0,0.0763201509099253,0.0,0.0,0.0,0.0,2.1279276712110486,1.0985517030001404,0.9113604055777347,161.80533503397157,0.5444651827583145,75.1842751842752,74.60805410390408,65.16443361753957,1689.1692360605045,100.0,UK
2007-01-01,2.8382539577286536,0.4941322431971429,2.8382539577286536,5.678201409898431,8.407746889630374,2.045061047129071,0.22357123311476101,-0.4449999999999994,-0.30589583779863994,1.545136730665142,5.7708317620646765,5.35,0.0299230976390676,0.001822897765065267,0.0032191894621831267,0.0,0.16250068436901177,0.07882428732485103,0.0,0.07633870587440139,0.0,0.0,0.0,0.0,2.2699929285145695,-0.3207230970588455,1.0447185525167075,163.78373869557984,0.5682610292140842,76.7813267813268,74.70027666769136,65.16443361753957,1689.1692360605045,100.0,UK
2007-04-01,2.4753739152938437,3.93123557450501,2.4753739152938437,4.346727724948174,-1.282052379579568,2.18986853076375,1.4127957215345432,-0.3033333333333337,-0.18575344284201425,1.5964916220562508,5.7708317620646765,5.35,0.025889194248615924,-0.005222589549712446,-0.0006416475461781933,0.0,0.16188475225841775,0.0794040908358834,0.0,0.07635685747008451,0.0,0.0,0.0,0.0,2.311069125870424,1.6746239791030462,0.5842520358008563,162.48041670705874,0.16430478942341953,76.53562653562653,75.43805717798955,65.16443361753957,1771.937058506289,100.0,UK
2007-07-01,1.7692294441230771,-0.32613128590206486,1.7692294441230771,5.021297683535586,6.369561342689423,1.77998227012095,-0.35027929009445735,-0.2016666666666671,-0.08701703343644031,1.6743881732067867,5.7708317620646765,5.35,0.03003556210553295,-0.0012547400150192834,0.001284610600372604,0.0,0.16126197645770599,0.07999033660814947,0.0,0.07637521075016411,0.0,0.0,0.0,0.0,2.2027011895209547,0.47010825150147184,-0.222581931398393,164.15433986420652,-0.4334717453978776,77.76412776412776,75.37657546879802,65.16443361753957,1771.937058506289,100.0,UK
2007-10-01,2.0795856462486384,4.219106053194466,2.0795856462486384,4.08219945202557,2.833541955362051,1.7664048198413163,0.40704165886644716,-0.13000000000000078,-0.05219679407151089,1.5666278944075906,3.12812993810887,5.52,0.025558653176940588,-0.0005152394068993929,0.0015574311770394332,0.0,0.16063235696687653,0.08058302464164922,0.0,0.07639376571464018,0.0,0.0,0.0,0.0,2.1780780808664915,1.3927883686717166,-0.048342024962410246,163.80794883974843,-0.09849243461785306,78.31695331695332,76.17583768828773,67.23507917174177,1771.937058506289,100.0,UK
2008-01-01,2.3587917524475976,1.6109566679929799,2.3587917524475976,3.9989648216158358,8.074808367991437,1.7259107921569594,0.013034557326685459,-0.15833333333333321,-0.05156209252424128,1.3986598321405252,3.12812993810887,5.52,0.028731563913155726,-0.0011915337259118728,0.0004917318511618836,0.0,0.1600027374760471,0.08117571267514898,0.0,0.07641232067911627,0.0,0.0,0.0,0.0,2.2142208151827125,0.2622525067887693,0.08879882393302818,165.42391176474808,0.14457093726488512,79.91400491400493,76.48324623424531,67.23507917174177,1771.937058506289,100.0,UK
2008-04-01,3.3657023003476283,7.958877766105132,3.3657023003476283,4.165631732320119,-0.6153847367624365,2.2606554628914033,0.24725962264136037,-0.27333333333333343,-0.21170492873549848,1.1909888128657675,3.12812993810887,5.52,0.028197995655984454,0.0023088014073685296,-0.0009558053619956189,0.0,0.15937996167533533,0.08176195844741505,0.0,0.07643067395919587,0.0,0.0,0.0,0.0,2.4445171122156957,3.022721397392729,1.0546331744772042,163.28034613903122,0.9211851881319326,79.7911547911548,78.0202889640332,67.23507917174177,1853.230284067347,100.0,UK
2008-07-01,4.661270005378171,4.856139534220105,4.661270005378171,3.034071705267216,1.8433212344778127,3.0018051649283173,1.3192942700603671,-0.7316666666666674,-0.5339213090681266,0.8492146314304394,3.12812993810887,5.52,0.03662746748338126,0.006591905377848314,-0.0016527906367224746,0.0,0.1587571858746236,0.08234820421968111,0.0,0.07644902723927546,0.0,0.0,0.0,0.0,2.8878676908481906,4.0761032541416,2.458568815857216,162.5271415640956,1.7734023145299802,80.15970515970517,78.97325545650168,67.23507917174177,1853.230284067347,100.0,UK
