,gp,gp_q,pi_yoy,gw,gw_q,gp_core,grpe,grpf,slack,dmw,minwage,transfer_share,h,h_disc,cov_automatic,cov_benchmark,cov_minwage,cov_public,lambda,wedge,scheme,populist,election,pistar,catchup,catchup_bb,real_wage,pigap,gw_alt,lvl_wage,lvl_price,lvl_minwage,lvl_benefit,lvl_handout,country
1992-10-01,1.8022734884008962,1.9770440783766219,1.8022734884008962,3.9313867480313514,3.9910692928978087,,,,-0.8982616326496409,4.130380614123563,5.19,30.56077511903376,0.2422793177313809,-0.19052042129133911,0.0,0.24379316435573611,0.48791640047458246,0.0,0.24390868947282468,0.0,0.0,0.0,0.0,2.6201032797430424,-1.3844819640411572,-1.360848688692406,-242.48787887590368,-0.8178297913421462,,57.05617410905338,66.36104405032266,51.74476570289133,2037.9680480706797,100.0,FR
1993-01-01,2.117414194607292,3.150516730640618,2.117414194607292,3.386350220780643,3.125757527366879,,,,-1.0163667189234094,2.142243558740664,5.19,30.839032306138332,0.621959918112841,0.17052691613552107,0.0,0.2432244104919191,0.488336223418819,0.0,0.24388500134416236,0.0,0.0,0.0,0.0,2.5195654627158923,-0.8368711715576467,-0.9616643439493706,-242.49406867672207,-0.40215126810860014,,57.50378013043345,66.88578679995481,51.74476570289133,2037.9680480706797,100.0,FR
1993-04-01,2.005202798953576,2.6126864417879148,2.005202798953576,3.325346620147074,1.8437446266452717,,,,-1.2176403526614887,2.142243558740664,5.19,31.027143552790683,0.7269992851742513,0.18625316070765208,0.0,0.2426680208425329,0.48874691977731133,0.0,0.24386182817481883,0.0,0.0,0.0,0.0,2.416692929963429,-0.1386283773450998,-0.9975964014365917,-242.68630413050772,-0.4114901310098533,,57.76944765296667,67.324095666991,51.74476570289133,2037.9680480706797,100.0,FR
1993-07-01,2.1320113917845163,0.7877983163329105,2.1320113917845163,2.453450269556612,0.8532296313164878,,,,-1.403949795957832,2.2858138076050194,5.31,31.614702986544142,1.2230930345191515,0.6534857496205956,0.0,0.2421054490859313,0.48916217942867574,0.0,0.24383839752581588,0.0,0.0,0.0,0.0,2.3597566223276467,0.2521678346979286,-0.6925493357940629,-242.6699463017619,-0.22774523054313045,,57.89280568340764,67.45682084796893,52.94117647058824,2108.1625923580677,100.0,FR
1993-10-01,2.0760672494784416,1.753267509152323,2.0760672494784416,1.8542334099971303,1.5942018546598824,,,,-1.5786149239998633,2.2858138076050194,5.31,31.414748538460273,0.8539734194265125,0.16212662671706068,0.0,0.24153669522211427,0.4895820023729123,0.0,0.24381470939715355,0.0,0.0,0.0,0.0,2.3030187477578057,0.6758784511557963,-0.5440360302646008,-242.709712715385,-0.22695149827936412,,58.1239981321493,67.75314442232839,52.94117647058824,2108.1625923580677,100.0,FR
1994-01-01,1.6840236509025885,1.5823423363372058,1.6840236509025885,1.330616217773617,1.0312887584728259,,,,-1.6085536847955328,2.2858138076050194,5.31,31.608550157508635,0.7695178513703049,0.19705431189253508,0.0,0.24096794135829727,0.49000182531714886,0.0,0.24379102126849128,0.0,0.0,0.0,0.0,2.1792197283867623,1.1630480922469246,-0.8355418118133038,-242.8474761098511,-0.4951960774841737,,58.274048044694304,68.0216969217034,52.94117647058824,2108.1625923580677,100.0,FR
1994-04-01,1.6821727810991227,2.6052829625740515,1.6821727810991227,1.109823433712287,0.9605734903999519,,,,-1.472154152980405,2.2858138076050194,5.31,31.678322438902363,0.6511788861116807,0.2745792759342554,0.0,0.24041155170891107,0.49041252167564114,0.0,0.2437678480991477,0.0,0.0,0.0,0.0,2.079810338929234,1.8761579521188878,-0.7345201488643065,-243.25865347789457,-0.39763755783011145,,58.41415747344024,68.46618228324257,52.94117647058824,2108.1625923580677,100.0,FR
1994-07-01,1.611373249694914,0.5046001907160758,1.611373249694914,1.4687417417655668,2.288902863529607,,,,-1.2425919149692621,2.0503980197707383,5.42,31.516772599820246,-0.09793038672389343,-0.1350241294522848,0.0,0.23984897995230947,0.49082778132700555,0.0,0.24374441745014475,0.0,0.0,0.0,0.0,1.98612292108237,1.6624950223475992,-0.7483833726327327,-242.8125778096912,-0.3747496713874561,,58.74937649423324,68.5526069057269,54.037886340977074,2136.4016055021616,100.0,FR
1994-10-01,1.5909312138167486,1.6714993656396615,1.5909312138167486,2.1062601599664887,4.14427552746357,,,,-0.9864275089969254,2.0503980197707383,5.42,31.428115015974438,0.013366477514165087,0.18282882464522324,0.0,0.23928022608849245,0.49124760427124214,0.0,0.24372072932148248,0.0,0.0,0.0,0.0,1.9070845796292457,1.2292324358077167,-0.7120875339410571,-242.1943837692352,-0.3161533658124971,,59.36122461319354,68.83967036838766,54.037886340977074,2136.4016055021616,100.0,FR
1995-01-01,1.745350369901466,2.2000189606760756,1.745350369901466,2.3450664423367185,1.9865138879537447,,,,-0.7635190941262078,2.0503980197707383,5.42,31.493158960119544,-0.11539119738909198,0.10469381186682811,0.0,0.23871147222467543,0.4916674272154787,0.0,0.24369704119282015,0.0,0.0,0.0,0.0,1.8747377376836898,1.5101372767241514,-0.4338693584852962,-242.24776003741573,-0.1293873677822237,,59.65676261143764,69.21933494803575,54.037886340977074,2136.4016055021616,100.0,FR
1995-04-01,1.618844046004586,2.0992576669865315,1.618844046004586,2.9026185336533894,3.1907818556666356,,,,-0.7635192438364804,2.0503980197707383,5.42,31.410746249908406,-0.2675761889939565,-0.18360094730648446,0.0,0.23815508257528922,0.49207812357397096,0.0,0.24367386802347657,0.0,0.0,0.0,0.0,1.8235589993478691,1.4219605490819731,-0.4609662929246481,-241.97487899024574,-0.20471495334328305,,60.13454499138445,69.58356292148204,54.037886340977074,2136.4016055021616,100.0,FR
1995-07-01,1.7938901400371243,1.2047845668462287,1.7938901400371243,2.8793537808090797,2.195843852152368,,,,-0.7851505317294372,3.9788250058412578,5.64,31.460067678382366,-0.056704921437883415,-0.25169479373260784,0.0,0.23759251081868762,0.4924933832253354,0.0,0.24365043737447367,0.0,0.0,0.0,0.0,1.81762522748572,1.32468772218607,-0.19223278104524577,-241.7271141689193,-0.02373508744859576,,60.465567930742225,69.79346187335723,56.23130608175474,2187.093701202739,100.0,FR
1995-10-01,1.9624969837888528,2.3459267406465756,1.9624969837888528,2.203386353333925,1.4404058175629508,,,,-0.7984547845774568,3.9788250058412578,5.64,31.464525592526826,0.036410576552387,-0.3905029281341218,0.0,0.2370237569548706,0.49291320616957196,0.0,0.24362674924581135,0.0,0.0,0.0,0.0,1.8465995787463467,1.7012306408801692,0.05541240415960713,-241.95349439969013,0.11589740504250612,,60.68369782902149,70.20399040529723,56.23130608175474,2187.093701202739,100.0,FR
1996-01-01,2.0544590965475784,2.567867411710978,2.0544590965475784,2.3679227459915353,2.6446594585841865,,,,-0.6786865668908391,3.9788250058412578,5.64,31.657817592915272,0.1646586327957278,-0.11899338459095687,0.0,0.2364550030910536,0.4933330291138085,0.0,0.24360306111714902,0.0,0.0,0.0,0.0,1.8881714823065932,1.8060232583361255,0.17972135886388863,-241.9342963879718,0.16628761424098526,,61.08624640609946,70.65612648221344,56.23130608175474,2187.093701202739,100.0,FR
1996-04-01,2.3497232607600615,3.280314323836464,2.3497232607600615,2.2228674745109256,2.610560769744197,,,,-0.7568685646117679,5.910403935770425,5.75,31.600936083374364,0.19018983346595908,-0.07925813005467269,0.0,0.235892431334452,0.49374828876517296,0.0,0.24357963046814612,0.0,0.0,0.0,0.0,1.9804818379972868,2.105638861886689,0.5261642614121924,-242.10173477649488,0.3692414227627747,,61.48622358840695,71.23794466403162,57.32801595214357,2187.093701202739,100.0,FR
1996-07-01,1.8040988481189402,-0.9777130837182568,1.8040988481189402,2.1555736921434976,1.9266687226826562,,,,-0.6470810317323661,2.451961717431872,5.78,31.82114998152376,0.3610823031413968,0.11041820908893468,0.0,0.23532985957785038,0.49416354841653737,0.0,0.24355619981914317,0.0,0.0,0.0,0.0,1.9452052400216175,1.5049552988614607,-0.013526379366779917,-241.3756393248947,-0.14110639190267737,,61.78309694486616,71.06403162055337,57.6271186440678,2239.500416995206,100.0,FR
1996-10-01,1.648298259348202,1.7227243855636232,1.648298259348202,1.9876070975207494,0.768539439071958,,,,-0.48905036173455585,2.451961717431872,5.78,31.68030303030303,0.2157774377762045,-0.06039867947307198,0.0,0.23476110571403339,0.4945833713607739,0.0,0.24353251169048087,0.0,0.0,0.0,0.0,1.8858238438869344,1.8839560072143797,-0.19830131939814466,-241.61418556151756,-0.2375255845387323,,61.901917923248504,71.37075098814228,57.6271186440678,2239.500416995206,100.0,FR
1997-01-01,1.5321716406335284,2.103360936852283,1.5321716406335284,1.937195969795491,2.443014947683153,0.8713921917073542,2.6752451024726565,0.10229035001754205,-0.4707557664829256,2.451961717431872,5.78,31.82000581856121,0.16218822564593727,0.1987950126592447,0.0,0.23419235185021636,0.4950031943050105,0.0,0.24350882356181858,0.0,0.0,0.0,0.0,1.8150934032362531,1.8650789953371714,-0.35599984167306475,-241.5292720588099,-0.2829217626027247,,62.281143087299675,71.74703557312252,57.6271186440678,2239.500416995206,100.0,FR
1997-04-01,0.9585937567246461,0.9860027882009348,0.9585937567246461,1.743474064737227,1.8356731495111411,0.6911222813132945,-0.09597200456092914,-0.34444078983510984,-0.425839540934728,0.5203827875027045,5.78,31.95914428984957,0.35820820647520235,0.2094344564910296,0.0,0.23363596220083016,0.4954138906635028,0.0,0.243485650392475,0.0,0.0,0.0,0.0,1.6437934739339317,1.6950549481787505,-1.0218880812726407,-241.31685446848232,-0.6851997172092856,,62.5676194860264,71.92411067193675,57.6271186440678,2239.500416995206,100.0,FR
1997-07-01,1.3523872533325765,0.5974609027134647,1.3523872533325765,1.7608785969001284,1.9962868513342613,0.7577686355622504,0.026424346297959644,1.0226401413851782,-0.32270912482174197,3.902106586283005,6.01,31.671093761465198,-0.15005622005856423,-0.360333943890359,0.0,0.23307339044422856,0.4958291503148672,0.0,0.24346221974347207,0.0,0.0,0.0,0.0,1.5855122298136606,1.3515223908279097,-0.5928179866890411,-240.9671479813271,-0.2331249764810841,,62.88065726804231,72.03162055335967,59.920239282153545,2283.306867272479,100.0,FR
1997-10-01,1.2022604352996957,1.1222171134321002,1.2022604352996957,1.7988922142595953,0.9205939085098258,0.6862588539830128,-1.7605916639048758,1.2972701441051004,-0.19961085164919545,3.902106586283005,6.01,31.405424034872265,-0.2748789954307662,-0.29416409263183624,0.0,0.23250463658041154,0.4962489732591038,0.0,0.24343853161480977,0.0,0.0,0.0,0.0,1.5088618709108677,1.4267275743999903,-0.6835634085872386,-241.01755378255768,-0.3066014356111719,,63.025542805128175,72.23399209486165,59.920239282153545,2283.306867272479,100.0,FR
1998-01-01,0.7070581267010212,0.12255170245758507,0.7070581267010212,1.769704076542844,2.3262623968161478,0.7065992240584684,-3.1807972784212435,-0.16658874781256827,-0.05655455239162066,3.902106586283005,6.01,31.5921001552795,-0.2279056632817078,-0.17350187155540076,0.0,0.23193588271659454,0.4966687962033403,0.0,0.24341484348614745,0.0,0.0,0.0,0.0,1.3485011220688983,0.8976987086560655,-1.108035276535232,-240.4666261089681,-0.6414429953678771,,63.393145570323114,72.25612648221343,59.920239282153545,2283.306867272479,100.0,FR
1998-04-01,1.0060887103560567,2.182125122821077,1.0060887103560567,1.668579876845211,1.4311763507206088,0.8263826881219849,-3.332919316042604,0.8835299616874792,0.0049898433693709165,3.902106586283005,6.01,31.399482328850358,-0.5596619609992082,-0.5004375355308966,0.0,0.23137949306720834,0.4970794925618326,0.0,0.2433916703168039,0.0,0.0,0.0,0.0,1.28001863972633,1.176359785340992,-0.637704763577875,-240.65436330199321,-0.2739299293702733,,63.62036875031734,72.65138339920948,59.920239282153545,2283.306867272479,100.0,FR
1998-07-01,0.6563138850776973,-0.8016383983999731,0.6563138850776973,1.8923369490897235,2.8913151403123116,0.813801868144548,-5.24805524946359,-0.07406165314276514,0.08317503490943423,1.9770001401003823,6.13,31.243755179353617,-0.4273385821115805,-0.3922305232294651,0.0,0.23081692131060672,0.49749475221319706,0.0,0.24336823966780097,0.0,0.0,0.0,0.0,1.1552776887966034,0.2852770276950878,-0.9291983447359633,-239.73112491731507,-0.49896380371890614,,64.08190112372539,72.50592885375494,61.11665004985045,2324.074309551958,100.0,FR
1998-10-01,0.3234127201640291,-0.2093875462225725,0.3234127201640291,2.0888256878959677,1.7065488637348025,0.9118541509837819,-6.718426926226417,-1.4019966977193654,0.018297090422834117,1.9770001401003823,6.13,31.56062794497194,0.15520391009967716,0.08496867717201531,0.0,0.23024816744678972,0.4979145751574336,0.0,0.24334455153913867,0.0,0.0,0.0,0.0,0.9889046950700886,-0.08880069925046996,-1.1854491507468385,-239.25214081482568,-0.6654919749060595,,64.35588240005957,72.46798418972331,61.11665004985045,2324.074309551958,100.0,FR
1999-01-01,0.3363991027055313,0.17449723262359385,0.3363991027055313,2.0679491760455138,2.242756349414332,0.6851886302539079,-7.158149597236729,-0.5183387341739731,-0.018295593320111436,1.9770001401003823,6.13,31.60192961525584,0.009829459976340438,-0.10626128900723796,0.0,0.2296794135829727,0.4983343981016702,0.0,0.24332086341047637,0.0,0.0,0.0,0.0,0.8584035765971771,-0.46993303805828646,-1.012102019363367,-238.73507603562808,-0.5220044738916458,,64.71773228820196,72.499604743083,61.11665004985045,2324.074309551958,100.0,FR
1999-04-01,0.4256249639285059,2.5390285677129754,0.4256249639285059,2.0417358913727535,1.3263232120295676,0.6480478772606268,-3.722828261510891,-1.341100575166232,0.01164296786186192,1.9770001401003823,6.13,31.549767198339534,0.15028486948917563,-0.0545182717505458,0.0,0.2291230239335865,0.49874509446016246,0.0,0.2432976902411328,0.0,0.0,0.0,0.0,0.7718478540634429,-0.012660949408541455,-0.8543936757978241,-239.0382523745489,-0.346222890134937,,64.9326800303978,72.9612648221344,61.11665004985045,2324.074309551958,100.0,FR
1999-07-01,0.5002729302658437,-0.5030465330506217,0.5002729302658437,1.952282814285411,2.5335028319629416,0.5006781912280545,0.32150410660336526,-2.0895252105936457,0.33102188748740424,1.296614599726742,6.21,31.593310800444456,0.34955562109084126,0.4585255232639901,0.0,0.2285604521769849,0.49916035411152687,0.0,0.24327425959212987,0.0,0.0,0.0,0.0,0.7175328693039231,-0.6812994226214073,-0.6550047585307597,-238.2791150332955,-0.21725993903807939,,65.34525304162601,72.8695652173913,61.91425722831506,2372.6353634971515,100.0,FR
1999-10-01,1.024492377927988,1.8874902444260044,1.024492377927988,2.378630970012008,3.41194148664119,0.3321376707859258,3.690234759873423,-1.2866022484794293,0.7053013604183125,1.296614599726742,6.21,31.191306130818123,-0.3693218141538168,0.09360857593887723,0.0,0.22799169831316787,0.4995801770557634,0.0,0.24325057146346757,0.0,0.0,0.0,0.0,0.7789247710287361,-0.9141507353357952,0.03558768285789937,-237.89800222274172,0.24556760689925183,,65.905022472837,73.21422924901185,61.91425722831506,2372.6353634971515,100.0,FR
2000-01-01,1.5579335357505997,2.3082618639140406,1.5579335357505997,2.621479321340514,3.214149754728357,0.3531396106177809,8.956993067319052,-1.341267471405727,1.003058274187767,1.296614599726742,6.21,30.951342847510954,-0.6505867677448873,0.10270848040791003,0.0,0.22742294444935088,0.5,0.0,0.24322688333480524,0.0,0.0,0.0,0.0,0.9347265239731088,-0.9448151135269711,0.6995299591534225,-237.6715302500382,0.6232070117774908,,66.43672736542561,73.63794466403161,61.91425722831506,2372.6353634971515,100.0,FR
2000-04-01,1.5268128779404755,2.4145459364724786,1.5268128779404755,2.885198786573029,2.3812010729596267,0.10215548952547948,8.588845231564335,-0.9408671009822012,1.2791903875093933,1.296614599726742,6.21,30.704204157685787,-0.8455630406537462,-0.2336020546508315,0.0,0.22686037269274928,0.5002372572024508,0.0,0.24314115182868257,0.0,0.0,0.0,0.0,1.0531437947665823,-0.7120921818872716,0.7549650238770326,-237.67986646591638,0.4736690831738932,,66.83340492145715,74.08379446640318,61.91425722831506,2372.6353634971515,100.0,FR
2000-07-01,2.0444812960934478,1.5676271395612673,2.0444812960934478,2.9684116991830267,2.866354482402933,0.3677526311913759,9.562011897387634,-0.0009456623030423827,1.500428734391317,3.1698374987191302,6.41,30.44616554629929,-1.1471452541451654,-0.5982652127501618,0.0,0.22629780093614765,0.5004745144049015,0.0,0.24305542032255983,0.0,0.0,0.0,0.0,1.2514112950319554,-0.8142356565959119,1.3269484267895246,-237.355184630206,0.7930700010614924,,67.31404554716264,74.37470355731224,63.90827517447657,2435.6559355366,100.0,FR
2000-10-01,2.051880143328688,1.9170856333669661,2.051880143328688,3.139868139799984,4.097767249109019,0.6731834239057655,6.906986650446889,-0.03834199734837895,1.6368320588666716,3.1698374987191302,6.41,29.788246895109534,-1.4030592357085925,-0.8751299137710423,0.0,0.22572904707233066,0.5007143788293573,0.0,0.24296874671197424,0.0,0.0,0.0,0.0,1.4115050646913019,-1.1111732520038515,1.272955372299952,-236.81001422627043,0.6403750786373863,,68.00718310883691,74.73201581027666,63.90827517447657,2435.6559355366,100.0,FR
2001-01-01,1.4282607268300218,-0.18621580208062483,1.4282607268300218,2.594017921451286,1.0307488813335652,0.8164643657013748,-1.8790494667733526,1.1242890464695954,1.7299841356333694,3.1698374987191302,6.41,30.193438439265925,-0.7579044082450304,-0.3545821526938585,0.0,0.22516029320851363,0.5009542432538131,0.0,0.24288207310138865,0.0,0.0,0.0,0.0,1.4148561971190459,-1.1431481531920724,0.49353420285691296,-236.50577305541685,0.013404529710975943,,68.18265491572961,74.69723320158101,63.90827517447657,2435.6559355366,100.0,FR
2001-04-01,2.2077256392769584,5.532405586260225,2.2077256392769584,2.9983309279854264,3.9984530990961886,1.2218292488402227,-0.7488965429125027,2.465456956784573,1.6767541493510318,3.1698374987191302,6.41,30.252079604085502,-0.452124553600286,-0.1924948034274359,0.0,0.22460390355912743,0.5011888932342589,0.0,0.2427972836997288,0.0,0.0,0.0,0.0,1.5734300855506285,-0.5028668370280513,1.1545818445103762,-236.88926117720786,0.63429555372633,,68.86763566084026,75.73754940711461,63.90827517447657,2435.6559355366,100.0,FR
2001-07-01,1.9201398386227808,0.4172839369445569,1.9201398386227808,3.0553476472134022,3.094421359314836,1.3812318339240903,-5.738800433907132,2.6147659034455817,1.6518024373329858,3.9760588994953494,6.67,30.43320256039645,-0.012962985902842394,0.12672868125045145,0.0,0.22404133180252583,0.5014261504367097,0.0,0.24271155219360613,0.0,0.0,0.0,0.0,1.6427720361650588,-0.9574078945344411,0.6687285435908255,-236.21997682161532,0.27736780245772197,,69.40246543627131,75.81660079051383,66.50049850448654,2499.663886703801,100.0,FR
2001-10-01,1.5075767921461036,0.2668334474602574,1.5075767921461036,2.9040159652987896,3.4924405214505683,1.4692494369914044,-9.199008714123602,2.0056001074742813,1.5619761243577504,3.9760588994953494,6.67,30.51166290443943,0.7234160093298969,0.7434643310133717,0.0,0.2234725779387088,0.5016660148611655,0.0,0.24262487858302056,0.0,0.0,0.0,0.0,1.6157329873612678,-1.509653572545318,0.09607172745480175,-235.4135750531177,-0.10815619521516417,,70.01107845737047,75.86719367588933,66.50049850448654,2499.663886703801,100.0,FR
2002-01-01,2.256033738574992,2.807611983634928,2.256033738574992,3.5277948347440358,3.52586435911455,1.8968411980385014,-6.165949599598175,1.9001132841850232,1.5935819589367686,3.9760588994953494,6.67,30.553422163706333,0.35998372444041027,0.4705676676318759,0.0,0.22290382407489182,0.5019058792856211,0.0,0.24253820497243492,0.0,0.0,0.0,0.0,1.7437931376040126,-1.3542388589829102,0.8411775414559459,-235.23401195924785,0.5122406009709792,,70.63093025130111,76.40158102766799,66.50049850448654,2499.663886703801,100.0,FR
2002-04-01,1.6767454871146725,3.215252580418948,1.6767454871146725,3.653482978632727,4.501205674650954,1.9615913707951016,-7.142179434215734,-0.7756173834303048,1.4571794329162007,3.9760588994953494,6.67,30.61256519219625,0.36048558811074827,0.421406184746938,0.0,0.2223474344255056,0.502140529266067,0.0,0.24245341557077513,0.0,0.0,0.0,0.0,1.7303836075061445,-1.3122068350505174,0.10331540156404406,-234.9125236856898,-0.05363812039147198,,71.43022994220016,77.01818181818182,66.50049850448654,2499.663886703801,100.0,FR
2002-07-01,1.7119174277705262,0.5579716995679718,1.7119174277705262,3.6086879895512958,2.9152414029891105,2.0781002601226284,-5.605129167489142,-1.6216967620594325,1.2276236823501794,2.3704813655166523,6.83,30.8207203755149,0.38751781511844885,0.40011146062658043,0.0,0.221784862668904,0.5023777864685178,0.0,0.24236768406465242,0.0,0.0,0.0,0.0,1.726690371559021,-1.5517674369321242,0.0691453916054674,-234.32320625983456,-0.014772943788494697,,71.95272252886421,77.12569169960474,68.09571286141576,2589.420811666602,100.0,FR
2002-10-01,2.038024334300381,1.5712610735796773,2.038024334300381,3.357933927207668,2.4894242720760573,2.0032800669593342,-1.123806646815595,-1.2452700103625869,1.0063853354682557,2.3704813655166523,6.83,30.407806264691413,-0.10385663974801784,-0.4255025418962527,0.0,0.221216108805087,0.5026176508929735,0.0,0.2422810104540668,0.0,0.0,0.0,0.0,1.788957164107293,-1.3529390755959128,0.4222913469391134,-234.09366546021047,0.24906717019308822,,72.40192102077486,77.4292490118577,68.09571286141576,2589.420811666602,100.0,FR
2003-01-01,2.295283335198395,3.836647987226982,2.295283335198395,3.040656976837708,2.2567565576347093,1.794940259024802,4.136445594646476,-0.9610046505334147,0.9695306552222771,2.3704813655166523,6.83,30.914634867915,0.3612127042086688,0.13821840079911565,0.0,0.22064735494126997,0.5028575153174293,0.0,0.24219433684348124,0.0,0.0,0.0,0.0,1.8902223983255133,-0.5128702490784747,0.5514901975943822,-234.48863831760858,0.40506093687288147,,72.81155927657545,78.17549407114626,68.09571286141576,2589.420811666602,100.0,FR
2003-04-01,1.8911074158910246,1.5985489031894673,1.8911074158910246,2.6692250885186564,3.0154781213747484,1.7218474928806238,-1.8430497670327561,0.18567072419557462,0.6605640180361014,2.3704813655166523,6.83,31.07186797169479,0.45930277949853826,0.30423032178518883,0.0,0.22009096529188377,0.5030921652978751,0.0,0.24210954744182142,0.0,0.0,0.0,0.0,1.8903994018386157,-0.4941226034266606,0.1607238083848801,-234.1344060130622,0.0007080140524089451,,73.36253765616313,78.48853754940711,68.09571286141576,2589.420811666602,100.0,FR
2003-07-01,2.05331024870814,1.2067830308364336,2.05331024870814,2.9180359249781684,3.910484748827159,1.610227467150338,-1.6522286736249114,0.9412862039894776,0.6499244421304109,5.136649815025662,7.19,31.07132074595323,0.25060037043833083,0.11610715760990473,0.0,0.21952839353528217,0.5033294225003259,0.0,0.2420238159356987,0.0,0.0,0.0,0.0,1.9229815712125204,-0.8027861088566226,0.3266198771491191,-233.4584805835645,0.1303286774956196,,74.08326260745113,78.72569169960474,71.68494516450649,2669.3654784079213,100.0,FR
2003-10-01,2.352954768891369,2.769839154312592,2.352954768891369,2.8787918849258354,2.332448111866725,1.8097752112910648,-2.9702553059361314,2.2275903704952693,0.1559578049442365,5.136649815025662,7.19,31.1398747070039,0.732068442312489,0.29366889825907533,0.0,0.21895963967146514,0.5035692869247816,0.0,0.2419371423251131,0.0,0.0,0.0,0.0,2.00897621074829,-0.29059499090061536,0.5639976047840758,-233.567828344176,0.34397855814307876,,74.51651296227755,79.27272727272727,71.68494516450649,2669.3654784079213,100.0,FR
2004-01-01,1.982404080167921,2.354445232333191,1.982404080167921,3.45161271162282,4.548039864422648,1.7979321317410424,-6.056637341779858,0.9562106221600697,-0.03467211336506182,5.136649815025662,7.19,31.048325838599904,0.1336909706849021,-0.20016339236343011,0.0,0.21839088580764815,0.5038091513492374,0.0,0.24185046871452753,0.0,0.0,0.0,0.0,2.0036617846322162,-0.4846550503663707,0.09218168184240771,-233.0194296861536,-0.021257704464295202,,75.36860816491374,79.74071146245059,71.68494516450649,2669.3654784079213,100.0,FR
2004-04-01,2.5849452954642693,4.0087137643748605,2.5849452954642693,3.364796861410424,2.668214720525164,1.8073361452010772,1.4489800414440257,1.0321340079788577,-0.028638750551239767,5.136649815025662,7.19,31.107867355340968,0.03599938364617916,-0.5743460328476221,0.0,0.21782831405104652,0.5040464085516881,0.0,0.2417647372084048,0.0,0.0,0.0,0.0,2.119918486798627,0.2170690522868597,0.6945458936256537,-233.3545544471161,0.4650268086656424,,75.87303777706107,80.54387351778657,71.68494516450649,2669.3654784079213,100.0,FR
2004-07-01,2.436241741459,0.6119688148153557,2.436241741459,3.04068799526096,2.614049284229303,1.9085501457016818,3.259636945569433,-0.29669347514809097,-0.20097107940346426,5.677200014063932,7.61,31.10422213487396,0.0329013889207308,0.10813989030420446,0.0,0.21726574229444492,0.504283665754139,0.0,0.2416790057022821,0.0,0.0,0.0,0.0,2.1831831377307016,-0.01030469784254251,0.5132601702464794,-232.85403432976258,0.25305860372829825,,76.37050114904491,80.66719367588934,75.87238285144566,2763.110181816951,100.0,FR
2004-10-01,2.2325701471777926,1.955152777187763,2.2325701471777926,3.292909707790015,3.3413349619829447,1.7017944498689097,6.417722358529376,-2.1887247123051345,-0.25334183902755747,5.677200014063932,7.61,31.247720011938846,0.10784530493494482,-0.009469541236059642,0.0,0.21669698843062793,0.5045235301785947,0.0,0.24159233209169653,0.0,0.0,0.0,0.0,2.1930605396201197,-0.04772509460474339,0.22359393642950254,-232.50748878356382,0.039509607557672854,,77.01112164740402,81.06245059288538,75.87238285144566,2763.110181816951,100.0,FR
2005-01-01,1.8582710765177701,0.8572489496931013,1.8582710765177701,2.6829256175342486,2.108103503399583,1.6223897167611412,5.3368120969842,-2.4647797699944185,-0.004078140607427727,5.677200014063932,7.61,31.56166624902345,0.5133404104235462,0.3997379489308051,0.0,0.2161282345668109,0.5047633946030504,0.0,0.24150565848111089,0.0,0.0,0.0,0.0,2.12610264699965,-0.021673747873137472,-0.1453907081144461,-232.1947751451372,-0.26783157048187967,,77.41806158323135,81.23636363636362,75.87238285144566,2763.110181816951,100.0,FR
2005-04-01,1.7975039464720233,3.765645244191873,1.7975039464720233,2.7795352626461156,3.0546533009726318,1.591244031688177,5.641579575159694,-3.003913887301124,-0.2281799841430754,5.677200014063932,7.61,31.443081751867247,0.3352143965262788,0.5060592513060125,0.0,0.2155718449174247,0.5049980445834963,0.0,0.2414208690794511,0.0,0.0,0.0,0.0,2.0603829068941244,0.4859791917779148,-0.32241454032660366,-232.37252313094197,-0.2628789604221011,,78.01153812379621,82.00474308300396,75.87238285144566,2763.110181816951,100.0,FR
2005-07-01,2.0024729032751765,1.4318446420279685,2.0024729032751765,3.1470005585182204,4.083910467717722,1.3075045506586669,8.851009834764545,-3.0673065791648746,-0.4273108004678967,5.372135608507556,8.03,31.222039509116108,0.11781737424214622,-0.00591938589043324,0.0,0.2150092731608231,0.5052353017859471,0.0,0.24133513757332842,0.0,0.0,0.0,0.0,2.0488009061703347,0.11112115896017372,-0.18071023445552514,-231.70950667451953,-0.04632800289515826,,78.81209828252209,82.298814229249,80.05982053838484,2838.245781971887,100.0,FR
2005-10-01,1.8282468833506371,1.2582486974896057,1.8282468833506371,3.2504652833632353,3.7551938613630043,1.29597956123364,5.633878573713513,-2.7048971579596515,-0.50979745124868,5.372135608507556,8.03,31.031670903398954,-0.21604910853988968,-0.8991544507433306,0.0,0.21444051929700608,0.5054751662104028,0.0,0.2412484639627428,0.0,0.0,0.0,0.0,2.0046901016063954,-0.18224601799488482,-0.3648136562694826,-231.08527038355118,-0.17644321825575826,,79.55546896830236,82.55810276679843,80.05982053838484,2838.245781971887,100.0,FR
